TransactionID,CustomerID,TransactionDate,TransactionType,Amount,ProductCategory,ProductSubcategory,BranchCity,BranchLat,BranchLong,Channel,Currency,CreditCardFees,InsuranceFees,LatePaymentAmount,CustomerScore,MonthlyIncome,CustomerSegment,RecommendedOffer,Amount_Cleaned,LatePayment_Cleaned,TotalFees,Fraud_Suspicion_Score,Is_High_Risk,LatePayment_Flag,Risk_Status,Risk_Level,Year,Month,MonthName,Quarter,YearMonth,DateKey,Income_Group,CreditScore_Group,IF_Anomaly_Flag,IF_Anomaly_Score,LOF_Anomaly_Flag,LOF_Anomaly_Score,Anomaly_Count,Early_Warning_Score,Early_Warning_Level
7745,4677,2024-09-12,Withdrawal,148.2927537171116,Checking Account,Business,Malaga,36.7213,-4.4214,Online,EUR,0.0,0.0,0.0,305,6883.36,Middle Income Segment,Mid-tier Savings Booster,148.2927537171116,0.0,0.0,20,1,0,High Risk,High,2024,9,Sep,Q3,2024-09,20240912,Middle Income,Very Low,0,-0.03956285159625572,0,1.0613217885470254,0,3,Medium
7746,7287,2024-07-06,Fee,7729.713080489239,Credit Card,Student,Zaragoza,41.6488,-0.8891,ATM,EUR,32.26,0.0,0.0,745,6043.87,Middle Income Segment,Gold Card with Travel Benefits,7729.713080489239,0.0,32.26,0,0,0,Normal,Normal,2024,7,Jul,Q3,2024-07,20240706,Middle Income,Good,0,-0.04369227309838308,0,1.0016957893481515,0,0,Low
7747,9480,2023-03-25,Loan Payment,7979.713063563341,Credit Card,Gold,Valencia,39.4699,-0.3763,ATM,USD,37.95,0.0,35.88,655,5600.48,Middle Income Segment,Gold Card with Travel Benefits,7979.713063563341,35.88,37.95,0,0,1,Normal,Normal,2023,3,Mar,Q1,2023-03,20230325,Middle Income,Medium,0,-0.03284386739883138,0,1.0578278172836384,0,1,Low
7748,2409,2023-11-09,Deposit,4718.209712275759,Loan,Gold,Seville,37.3891,-5.9845,Branch,EUR,0.0,93.02,0.0,694,5759.67,Middle Income Segment,Personal Loan Cashback Offer,4718.209712275759,0.0,93.02,0,0,0,Normal,Normal,2023,11,Nov,Q4,2023-11,20231109,Middle Income,Medium,0,-0.018073753969192974,0,1.0003515110793306,0,0,Low
7749,9205,2023-05-14,Withdrawal,868.72110520706,Savings Account,Gold,Valencia,39.4699,-0.3763,ATM,EUR,0.0,0.0,0.0,307,6185.25,Middle Income Segment,Mid-tier Savings Booster,868.72110520706,0.0,0.0,20,1,0,High Risk,High,2023,5,May,Q2,2023-05,20230514,Middle Income,Very Low,0,-0.05340784756358541,0,1.0491759091071353,0,3,Medium
7750,1256,2025-05-19,Card Payment,10072.80993343046,Loan,Student,Barcelona,41.3874,2.1686,Mobile,EUR,0.0,42.03,0.0,601,9465.11,High Income Segment,Premium Investment Services,10072.80993343046,0.0,42.03,20,0,0,Normal,Low,2025,5,May,Q2,2025-05,20250519,High Income,Medium,0,-0.026586233961840233,0,0.996359541679986,0,0,Low
7751,2721,2025-04-05,Loan Payment,4535.645963279626,Savings Account,Gold,Seville,37.3891,-5.9845,Branch,EUR,0.0,0.0,150.03,841,1464.57,Low Income Segment,No-Fee Basic Account,4535.645963279626,150.03,0.0,0,0,1,Normal,Normal,2025,4,Apr,Q2,2025-04,20250405,Low Income,Good,0,-0.0019244777068435637,0,1.010980404350622,0,1,Low
7752,2423,2024-03-02,Loan Payment,380.2450538070704,Savings Account,Gold,Valencia,39.4699,-0.3763,ATM,USD,0.0,0.0,89.56,634,4671.67,Middle Income Segment,Mid-tier Savings Booster,380.2450538070704,89.56,0.0,0,0,1,Normal,Normal,2024,3,Mar,Q1,2024-03,20240302,Middle Income,Medium,0,-0.043139843855785176,0,1.0049096718720638,0,1,Low
7753,5953,2023-09-27,Transfer,8645.329443975636,Mortgage,Business,Malaga,36.7213,-4.4214,ATM,EUR,0.0,0.0,0.0,656,5751.96,Middle Income Segment,Mid-tier Savings Booster,8645.329443975636,0.0,0.0,0,0,0,Normal,Normal,2023,9,Sep,Q3,2023-09,20230927,Middle Income,Medium,0,-0.07408566740377748,0,0.9947406663293681,0,0,Low
7754,3990,2024-03-19,Withdrawal,4679.880801808377,Savings Account,Standard,Madrid,40.4168,-3.7038,ATM,EUR,0.0,0.0,0.0,345,7168.99,High Income Segment,Premium Investment Services,4679.880801808377,0.0,0.0,20,1,0,High Risk,High,2024,3,Mar,Q1,2024-03,20240319,High Income,Very Low,0,-0.048919882712637475,0,1.050395967151589,0,3,Medium
7755,2195,2024-01-11,Fee,6300.050436173735,Credit Card,Student,Murcia,37.9847,-1.1287,Online,EUR,4.63,0.0,0.0,326,5248.03,Middle Income Segment,Gold Card with Travel Benefits,6300.050436173735,0.0,4.63,20,1,0,High Risk,High,2024,1,Jan,Q1,2024-01,20240111,Middle Income,Very Low,0,-0.059645793175780504,0,1.0427763695850996,0,3,Medium
7756,5559,2025-02-20,Card Payment,4092.705941791414,Savings Account,Standard,Valencia,39.4699,-0.3763,ATM,EUR,0.0,0.0,0.0,538,3955.29,Middle Income Segment,Mid-tier Savings Booster,4092.705941791414,0.0,0.0,0,0,0,Normal,Normal,2025,2,Feb,Q1,2025-02,20250220,Middle Income,Low,0,-0.07447923837265485,0,0.9825378531698489,0,0,Low
7757,5365,2024-07-23,Loan Payment,1798.134441033612,Checking Account,Gold,Zaragoza,41.6488,-0.8891,Online,EUR,0.0,0.0,151.42,818,6205.54,Middle Income Segment,Mid-tier Savings Booster,1798.134441033612,151.42,0.0,0,0,1,Normal,Normal,2024,7,Jul,Q3,2024-07,20240723,Middle Income,Good,0,-0.016805250609446487,0,1.0029573239757954,0,1,Low
7758,2244,2025-04-20,Fee,1538.162295946133,Mortgage,Business,Murcia,37.9847,-1.1287,Branch,EUR,0.0,0.0,0.0,429,1845.68,Low Income Segment,Financial Literacy Program Access,1538.162295946133,0.0,0.0,20,0,0,Normal,Low,2025,4,Apr,Q2,2025-04,20250420,Low Income,Low,0,-0.0384924425131995,0,1.0051730101087053,0,0,Low
7759,7766,2025-04-29,Fee,4678.651040537196,Loan,Standard,Zaragoza,41.6488,-0.8891,ATM,EUR,0.0,97.6,0.0,520,1962.97,Low Income Segment,Financial Literacy Program Access,4678.651040537196,0.0,97.6,0,0,0,Normal,Normal,2025,4,Apr,Q2,2025-04,20250429,Low Income,Low,1,0.01215214638929285,0,1.0354386002280183,1,1,Low
7760,6302,2023-06-18,Card Payment,1973.851470756843,Savings Account,Platinum,Barcelona,41.3874,2.1686,Online,USD,0.0,0.0,0.0,728,1033.68,Low Income Segment,No-Fee Basic Account,1973.851470756843,0.0,0.0,0,0,0,Normal,Normal,2023,6,Jun,Q2,2023-06,20230618,Low Income,Good,0,-0.03643998350705979,0,1.0024189677563315,0,0,Low
7761,2306,2024-10-18,Withdrawal,9764.473305908889,Loan,Student,Murcia,37.9847,-1.1287,Mobile,EUR,0.0,61.1,0.0,476,4003.58,Middle Income Segment,Personal Loan Cashback Offer,9764.473305908889,0.0,61.1,0,0,0,Normal,Normal,2024,10,Oct,Q4,2024-10,20241018,Middle Income,Low,0,-0.036620556160466444,0,0.9877544407929603,0,0,Low
7762,3402,2024-09-18,Card Payment,3979.88939759205,Credit Card,Gold,Zaragoza,41.6488,-0.8891,Mobile,USD,6.67,0.0,0.0,486,9044.23,High Income Segment,Exclusive Platinum Package,3979.88939759205,0.0,6.67,0,0,0,Normal,Normal,2024,9,Sep,Q3,2024-09,20240918,High Income,Low,0,-0.049764549574626726,0,1.0153167101336067,0,0,Low
7763,1496,2023-12-10,Fee,2947.232792183243,Loan,Gold,Murcia,37.9847,-1.1287,Mobile,EUR,0.0,68.97,0.0,813,3624.04,Middle Income Segment,Personal Loan Cashback Offer,2947.232792183243,0.0,68.97,0,0,0,Normal,Normal,2023,12,Dec,Q4,2023-12,20231210,Middle Income,Good,0,-0.02643914029222083,0,1.0107960518690542,0,0,Low
7764,4399,2023-06-25,Fee,4421.688669012513,Savings Account,Platinum,Zaragoza,41.6488,-0.8891,ATM,EUR,0.0,0.0,0.0,833,3122.18,Middle Income Segment,Mid-tier Savings Booster,4421.688669012513,0.0,0.0,0,0,0,Normal,Normal,2023,6,Jun,Q2,2023-06,20230625,Middle Income,Good,0,-0.04974712815649035,1,1.0795969132415815,1,1,Low
7765,1909,2024-07-27,Deposit,9720.457144165885,Loan,Gold,Malaga,36.7213,-4.4214,ATM,EUR,0.0,28.91,0.0,565,8844.1,High Income Segment,Premium Investment Services,9720.457144165885,0.0,28.91,0,0,0,Normal,Normal,2024,7,Jul,Q3,2024-07,20240727,High Income,Medium,0,-0.03960257850960247,0,0.9953310027080621,0,0,Low
7766,1372,2023-06-26,Card Payment,6530.321557951994,Credit Card,Standard,Madrid,40.4168,-3.7038,Mobile,EUR,48.16,0.0,0.0,483,5943.88,Middle Income Segment,Gold Card with Travel Benefits,6530.321557951994,0.0,48.16,0,0,0,Normal,Normal,2023,6,Jun,Q2,2023-06,20230626,Middle Income,Low,0,-0.034825131945172894,0,0.9923472899090369,0,0,Low
7767,7236,2023-01-26,Fee,1037.048289499191,Savings Account,Gold,Malaga,36.7213,-4.4214,ATM,EUR,0.0,0.0,0.0,396,8768.77,High Income Segment,Premium Investment Services,1037.048289499191,0.0,0.0,20,1,0,High Risk,High,2023,1,Jan,Q1,2023-01,20230126,High Income,Very Low,0,-0.0505382189572236,0,1.010586217074285,0,3,Medium
7768,2344,2023-03-10,Deposit,2552.900131874068,Loan,Standard,Seville,37.3891,-5.9845,Mobile,USD,0.0,26.17,0.0,463,1981.32,Low Income Segment,Financial Literacy Program Access,2552.900131874068,0.0,26.17,0,0,0,Normal,Normal,2023,3,Mar,Q1,2023-03,20230310,Low Income,Low,0,-0.0237657053922129,0,1.0081609800538405,0,0,Low
7769,9515,2024-09-28,Withdrawal,6107.183463909821,Loan,Standard,Malaga,36.7213,-4.4214,Mobile,EUR,0.0,22.0,0.0,485,1417.3,Low Income Segment,Financial Literacy Program Access,6107.183463909821,0.0,22.0,0,0,0,Normal,Normal,2024,9,Sep,Q3,2024-09,20240928,Low Income,Low,0,-0.014954173084586575,0,1.0011477525173118,0,0,Low
7770,3431,2024-11-27,Fee,5197.679526027898,Credit Card,Student,Madrid,40.4168,-3.7038,Mobile,USD,41.26,0.0,0.0,381,8861.29,High Income Segment,Exclusive Platinum Package,5197.679526027898,0.0,41.26,20,1,0,High Risk,High,2024,11,Nov,Q4,2024-11,20241127,High Income,Very Low,0,-0.02042156133301065,0,0.9938024475543928,0,3,Medium
7771,5670,2023-01-25,Loan Payment,2002.806045745871,Checking Account,Student,Valencia,39.4699,-0.3763,ATM,EUR,0.0,0.0,36.15,597,6204.36,Middle Income Segment,Mid-tier Savings Booster,2002.806045745871,36.15,0.0,0,0,1,Normal,Normal,2023,1,Jan,Q1,2023-01,20230125,Middle Income,Medium,0,-0.05680863892073962,0,1.0135459594794372,0,1,Low
7772,3784,2025-05-04,Card Payment,968.866265504021,Checking Account,Student,Barcelona,41.3874,2.1686,Branch,EUR,0.0,0.0,0.0,792,9264.23,High Income Segment,Premium Investment Services,968.866265504021,0.0,0.0,0,0,0,Normal,Normal,2025,5,May,Q2,2025-05,20250504,High Income,Good,0,-0.04736334928108743,0,1.006393487118998,0,0,Low
7773,2695,2025-02-11,Fee,5421.197755749972,Mortgage,Student,Valencia,39.4699,-0.3763,Online,EUR,0.0,0.0,0.0,649,4088.6,Middle Income Segment,Mid-tier Savings Booster,5421.197755749972,0.0,0.0,0,0,0,Normal,Normal,2025,2,Feb,Q1,2025-02,20250211,Middle Income,Medium,0,-0.06820304177172098,0,1.0018786065250351,0,0,Low
7774,2907,2023-01-17,Deposit,4202.570238574288,Credit Card,Platinum,Murcia,37.9847,-1.1287,Branch,EUR,36.02,0.0,0.0,337,5249.84,Middle Income Segment,Gold Card with Travel Benefits,4202.570238574288,0.0,36.02,20,1,0,High Risk,High,2023,1,Jan,Q1,2023-01,20230117,Middle Income,Very Low,0,-0.03389945572612352,0,1.0038612086781777,0,3,Medium
7775,5814,2024-04-14,Loan Payment,417.1021246029649,Checking Account,Platinum,Valencia,39.4699,-0.3763,ATM,EUR,0.0,0.0,21.72,584,9312.21,High Income Segment,Premium Investment Services,417.1021246029649,21.72,0.0,0,0,1,Normal,Normal,2024,4,Apr,Q2,2024-04,20240414,High Income,Medium,0,-0.030269968672247627,1,1.07987130972738,1,2,Medium
7776,1780,2024-09-22,Withdrawal,7016.201014648036,Loan,Business,Bilbao,43.263,-2.935,ATM,EUR,0.0,31.99,0.0,736,6665.47,Middle Income Segment,Personal Loan Cashback Offer,7016.201014648036,0.0,31.99,0,0,0,Normal,Normal,2024,9,Sep,Q3,2024-09,20240922,Middle Income,Good,0,-0.03950517653521457,0,1.0046094466896163,0,0,Low
7777,2019,2024-03-05,Card Payment,29.43190066395293,Credit Card,Standard,Barcelona,41.3874,2.1686,ATM,EUR,32.68,0.0,0.0,590,9230.16,High Income Segment,Exclusive Platinum Package,29.43190066395293,0.0,32.68,0,0,0,Normal,Normal,2024,3,Mar,Q1,2024-03,20240305,High Income,Medium,0,-0.017131231017802895,0,1.017461196343764,0,0,Low
7778,2403,2024-11-01,Transfer,1887.566978983009,Loan,Business,Zaragoza,41.6488,-0.8891,Mobile,EUR,0.0,67.94,0.0,481,9455.5,High Income Segment,Premium Investment Services,1887.566978983009,0.0,67.94,0,0,0,Normal,Normal,2024,11,Nov,Q4,2024-11,20241101,High Income,Low,0,-0.022603521782852187,0,0.9976744757820677,0,0,Low
7779,2426,2025-01-19,Transfer,1835.306323192798,Loan,Platinum,Madrid,40.4168,-3.7038,Online,USD,0.0,41.82,0.0,382,1582.81,Low Income Segment,Financial Literacy Program Access,1835.306323192798,0.0,41.82,20,1,0,High Risk,High,2025,1,Jan,Q1,2025-01,20250119,Low Income,Very Low,0,-0.009475700124758069,0,1.0197819288326515,0,3,Medium
7780,9855,2024-07-23,Deposit,10249.15563846424,Mortgage,Business,Bilbao,43.263,-2.935,ATM,EUR,0.0,0.0,0.0,481,5227.53,Middle Income Segment,Mid-tier Savings Booster,10249.15563846424,0.0,0.0,0,0,0,Normal,Normal,2024,7,Jul,Q3,2024-07,20240723,Middle Income,Low,0,-0.07181577904671121,0,0.9948260127924944,0,0,Low
7781,6868,2023-06-11,Withdrawal,7247.405090639376,Mortgage,Standard,Murcia,37.9847,-1.1287,Mobile,EUR,0.0,0.0,0.0,531,6705.05,Middle Income Segment,Mid-tier Savings Booster,7247.405090639376,0.0,0.0,0,0,0,Normal,Normal,2023,6,Jun,Q2,2023-06,20230611,Middle Income,Low,0,-0.0709048377737923,0,0.9854307136500373,0,0,Low
7782,1010,2023-05-05,Withdrawal,4171.018535680659,Savings Account,Student,Zaragoza,41.6488,-0.8891,Online,EUR,0.0,0.0,0.0,457,8914.52,High Income Segment,Premium Investment Services,4171.018535680659,0.0,0.0,0,0,0,Normal,Normal,2023,5,May,Q2,2023-05,20230505,High Income,Low,0,-0.057064875629239675,0,0.9973889334743348,0,0,Low
7783,7330,2023-08-15,Fee,2597.754039858849,Credit Card,Gold,Malaga,36.7213,-4.4214,Online,EUR,26.52,0.0,0.0,645,4075.13,Middle Income Segment,Gold Card with Travel Benefits,2597.754039858849,0.0,26.52,0,0,0,Normal,Normal,2023,8,Aug,Q3,2023-08,20230815,Middle Income,Medium,0,-0.056600465026897306,0,0.9877867969180969,0,0,Low
7784,3825,2024-12-09,Transfer,1648.196329424388,Checking Account,Platinum,Zaragoza,41.6488,-0.8891,ATM,EUR,0.0,0.0,0.0,692,6223.67,Middle Income Segment,Mid-tier Savings Booster,1648.196329424388,0.0,0.0,0,0,0,Normal,Normal,2024,12,Dec,Q4,2024-12,20241209,Middle Income,Medium,0,-0.06336855961865356,0,1.0099358149722473,0,0,Low
7785,8464,2024-06-05,Fee,11965.99764199405,Mortgage,Standard,Madrid,40.4168,-3.7038,Branch,EUR,0.0,0.0,0.0,834,4515.27,Middle Income Segment,Mid-tier Savings Booster,11965.99764199405,0.0,0.0,0,0,0,Normal,Normal,2024,6,Jun,Q2,2024-06,20240605,Middle Income,Good,0,-0.03933225559511877,0,0.9991205059268446,0,0,Low
7786,4003,2023-08-08,Withdrawal,4350.326400564873,Credit Card,Gold,Madrid,40.4168,-3.7038,Mobile,USD,35.81,0.0,0.0,739,4248.44,Middle Income Segment,Gold Card with Travel Benefits,4350.326400564873,0.0,35.81,0,0,0,Normal,Normal,2023,8,Aug,Q3,2023-08,20230808,Middle Income,Good,0,-0.040304012194628314,0,0.994218892790296,0,0,Low
7787,8195,2023-08-14,Deposit,4096.819352766701,Mortgage,Platinum,Seville,37.3891,-5.9845,Online,EUR,0.0,0.0,0.0,816,5899.15,Middle Income Segment,Mid-tier Savings Booster,4096.819352766701,0.0,0.0,0,0,0,Normal,Normal,2023,8,Aug,Q3,2023-08,20230814,Middle Income,Good,0,-0.055402985447718434,0,1.0232635162515098,0,0,Low
7788,7720,2024-12-20,Deposit,3266.090001176972,Checking Account,Standard,Seville,37.3891,-5.9845,Branch,EUR,0.0,0.0,0.0,335,3758.89,Middle Income Segment,Mid-tier Savings Booster,3266.090001176972,0.0,0.0,20,1,0,High Risk,High,2024,12,Dec,Q4,2024-12,20241220,Middle Income,Very Low,0,-0.06401675170648408,0,1.0177017572455338,0,3,Medium
7789,4088,2024-06-03,Loan Payment,6345.096407196039,Mortgage,Platinum,Barcelona,41.3874,2.1686,ATM,EUR,0.0,0.0,168.83,824,1601.39,Low Income Segment,Financial Literacy Program Access,6345.096407196039,168.83,0.0,0,0,1,Normal,Normal,2024,6,Jun,Q2,2024-06,20240603,Low Income,Good,1,0.006278278167265894,0,1.0436353041462294,1,2,Medium
7790,2789,2023-05-22,Deposit,2855.845812418634,Savings Account,Standard,Zaragoza,41.6488,-0.8891,ATM,EUR,0.0,0.0,0.0,562,1852.07,Low Income Segment,No-Fee Basic Account,2855.845812418634,0.0,0.0,0,0,0,Normal,Normal,2023,5,May,Q2,2023-05,20230522,Low Income,Medium,0,-0.0471883673819844,0,0.9962491959460077,0,0,Low
7791,4036,2023-02-06,Transfer,377.8414392648181,Credit Card,Platinum,Barcelona,41.3874,2.1686,Online,EUR,15.7,0.0,0.0,584,2541.04,Low Income Segment,Financial Literacy Program Access,377.8414392648181,0.0,15.7,0,0,0,Normal,Normal,2023,2,Feb,Q1,2023-02,20230206,Low Income,Medium,0,-0.02210578409417918,0,1.0152321025783246,0,0,Low
7792,8377,2024-12-07,Loan Payment,2432.616526096961,Credit Card,Platinum,Valencia,39.4699,-0.3763,Mobile,USD,20.07,0.0,127.37,453,4773.15,Middle Income Segment,Gold Card with Travel Benefits,2432.616526096961,127.37,20.07,0,0,1,Normal,Normal,2024,12,Dec,Q4,2024-12,20241207,Middle Income,Low,0,-0.031888645316137776,0,1.0018226794003275,0,1,Low
7793,8598,2024-06-14,Transfer,5803.763733440495,Loan,Student,Barcelona,41.3874,2.1686,Online,USD,0.0,26.8,0.0,417,2098.53,Low Income Segment,Financial Literacy Program Access,5803.763733440495,0.0,26.8,20,0,0,Normal,Low,2024,6,Jun,Q2,2024-06,20240614,Low Income,Low,0,-0.018715015514733424,0,1.0087957877341776,0,0,Low
7794,5838,2023-12-25,Fee,2707.276346877797,Savings Account,Standard,Zaragoza,41.6488,-0.8891,Branch,EUR,0.0,0.0,0.0,386,6334.17,Middle Income Segment,Mid-tier Savings Booster,2707.276346877797,0.0,0.0,20,1,0,High Risk,High,2023,12,Dec,Q4,2023-12,20231225,Middle Income,Very Low,0,-0.058451084113459395,0,0.9979092995970595,0,3,Medium
7795,6872,2024-02-17,Fee,2377.980761443675,Mortgage,Business,Barcelona,41.3874,2.1686,Mobile,EUR,0.0,0.0,0.0,803,6761.21,Middle Income Segment,Mid-tier Savings Booster,2377.980761443675,0.0,0.0,0,0,0,Normal,Normal,2024,2,Feb,Q1,2024-02,20240217,Middle Income,Good,0,-0.05892176203908528,0,1.0205260686616442,0,0,Low
7796,4653,2023-10-22,Deposit,2414.109537808261,Loan,Gold,Malaga,36.7213,-4.4214,Branch,EUR,0.0,16.57,0.0,718,8612.86,High Income Segment,Premium Investment Services,2414.109537808261,0.0,16.57,0,0,0,Normal,Normal,2023,10,Oct,Q4,2023-10,20231022,High Income,Good,0,-0.041307768147326285,0,1.0379965385400047,0,0,Low
7797,5299,2023-03-17,Loan Payment,10845.27119391853,Mortgage,Platinum,Zaragoza,41.6488,-0.8891,Online,USD,0.0,0.0,155.3,452,4463.17,Middle Income Segment,Mid-tier Savings Booster,10845.27119391853,155.3,0.0,20,0,1,Normal,Low,2023,3,Mar,Q1,2023-03,20230317,Middle Income,Low,0,-0.01861369609143948,0,1.0058224545319054,0,1,Low
7798,1973,2023-10-14,Transfer,3919.480479333728,Savings Account,Student,Seville,37.3891,-5.9845,ATM,USD,0.0,0.0,0.0,312,2775.13,Low Income Segment,No-Fee Basic Account,3919.480479333728,0.0,0.0,20,1,0,High Risk,High,2023,10,Oct,Q4,2023-10,20231014,Low Income,Very Low,0,-0.02165175060155733,0,1.0138870851166764,0,3,Medium
7799,8083,2024-07-05,Transfer,944.4788082665702,Loan,Business,Bilbao,43.263,-2.935,Online,EUR,0.0,80.58,0.0,606,8986.97,High Income Segment,Premium Investment Services,944.4788082665702,0.0,80.58,0,0,0,Normal,Normal,2024,7,Jul,Q3,2024-07,20240705,High Income,Medium,0,-0.015816070531197823,0,0.9976416990104716,0,0,Low
7800,6494,2024-09-04,Withdrawal,7720.627466360364,Checking Account,Platinum,Murcia,37.9847,-1.1287,ATM,EUR,0.0,0.0,0.0,795,3036.17,Middle Income Segment,Mid-tier Savings Booster,7720.627466360364,0.0,0.0,0,0,0,Normal,Normal,2024,9,Sep,Q3,2024-09,20240904,Middle Income,Good,0,-0.05017697379173708,0,1.021155923259624,0,0,Low
7801,4406,2024-07-24,Deposit,4242.057305035031,Credit Card,Standard,Seville,37.3891,-5.9845,Branch,USD,45.83,0.0,0.0,424,9651.07,High Income Segment,Exclusive Platinum Package,4242.057305035031,0.0,45.83,20,0,0,Normal,Low,2024,7,Jul,Q3,2024-07,20240724,High Income,Low,0,-0.013826813179511843,0,1.0045719487940172,0,0,Low
7802,6150,2024-12-30,Card Payment,2923.828127203125,Savings Account,Gold,Barcelona,41.3874,2.1686,ATM,EUR,0.0,0.0,0.0,372,8652.38,High Income Segment,Premium Investment Services,2923.828127203125,0.0,0.0,20,1,0,High Risk,High,2024,12,Dec,Q4,2024-12,20241230,High Income,Very Low,0,-0.05210090957111729,0,1.007918722360973,0,3,Medium
7803,4129,2023-04-17,Fee,2963.193922806559,Savings Account,Business,Malaga,36.7213,-4.4214,Mobile,EUR,0.0,0.0,0.0,355,5541.91,Middle Income Segment,Mid-tier Savings Booster,2963.193922806559,0.0,0.0,20,1,0,High Risk,High,2023,4,Apr,Q2,2023-04,20230417,Middle Income,Very Low,0,-0.06722276969375668,0,1.0103067737892917,0,3,Medium
7804,1104,2023-01-28,Card Payment,5165.440819402919,Mortgage,Gold,Zaragoza,41.6488,-0.8891,Branch,EUR,0.0,0.0,0.0,510,3872.97,Middle Income Segment,Mid-tier Savings Booster,5165.440819402919,0.0,0.0,0,0,0,Normal,Normal,2023,1,Jan,Q1,2023-01,20230128,Middle Income,Low,0,-0.06834211302892135,0,1.0034356875565333,0,0,Low
7805,8433,2023-07-08,Withdrawal,4251.776347123114,Checking Account,Platinum,Valencia,39.4699,-0.3763,Mobile,USD,0.0,0.0,0.0,427,5897.66,Middle Income Segment,Mid-tier Savings Booster,4251.776347123114,0.0,0.0,20,0,0,Normal,Low,2023,7,Jul,Q3,2023-07,20230708,Middle Income,Low,0,-0.06392020921821356,0,1.0142356180507448,0,0,Low
7806,8689,2023-12-02,Fee,4552.564925191691,Checking Account,Student,Murcia,37.9847,-1.1287,Online,USD,0.0,0.0,0.0,359,7691.49,High Income Segment,Premium Investment Services,4552.564925191691,0.0,0.0,20,1,0,High Risk,High,2023,12,Dec,Q4,2023-12,20231202,High Income,Very Low,0,-0.05385938321380035,0,1.0045220627098328,0,3,Medium
7807,4567,2023-06-11,Fee,3795.926151267703,Savings Account,Business,Malaga,36.7213,-4.4214,ATM,USD,0.0,0.0,0.0,502,8870.71,High Income Segment,Premium Investment Services,3795.926151267703,0.0,0.0,0,0,0,Normal,Normal,2023,6,Jun,Q2,2023-06,20230611,High Income,Low,0,-0.05757290857523123,0,1.0054488318711279,0,0,Low
7808,5348,2024-03-13,Transfer,3302.751344234358,Savings Account,Platinum,Valencia,39.4699,-0.3763,ATM,EUR,0.0,0.0,0.0,412,2131.22,Low Income Segment,No-Fee Basic Account,3302.751344234358,0.0,0.0,20,0,0,Normal,Low,2024,3,Mar,Q1,2024-03,20240313,Low Income,Low,0,-0.03255122287057666,0,0.9978273139566203,0,0,Low
7809,5390,2023-10-08,Fee,4374.486186088291,Credit Card,Platinum,Valencia,39.4699,-0.3763,ATM,USD,5.07,0.0,0.0,633,4158.63,Middle Income Segment,Gold Card with Travel Benefits,4374.486186088291,0.0,5.07,0,0,0,Normal,Normal,2023,10,Oct,Q4,2023-10,20231008,Middle Income,Medium,0,-0.06374444495367715,0,1.038886651233441,0,0,Low
7810,7811,2025-05-04,Loan Payment,1498.281611529269,Checking Account,Gold,Seville,37.3891,-5.9845,Branch,EUR,0.0,0.0,118.83,473,3254.55,Middle Income Segment,Mid-tier Savings Booster,1498.281611529269,118.83,0.0,0,0,1,Normal,Normal,2025,5,May,Q2,2025-05,20250504,Middle Income,Low,0,-0.039183934643035045,0,0.9970185683871416,0,1,Low
7811,2181,2023-05-22,Fee,130.3630344774145,Savings Account,Student,Valencia,39.4699,-0.3763,Mobile,EUR,0.0,0.0,0.0,337,4470.44,Middle Income Segment,Mid-tier Savings Booster,130.3630344774145,0.0,0.0,20,1,0,High Risk,High,2023,5,May,Q2,2023-05,20230522,Middle Income,Very Low,0,-0.05719993264787787,0,1.0183643898916328,0,3,Medium
